# This file is generated by gfold V1.1.1						
# Normalization constants :						
#    7600_Gfold.read_cnt	46669976	1				
#    FV013_Gfold.read_cnt	266393578	5.20494				
# The GFOLD value could be considered as a reliable log2 fold change.						
# It is positive/negative if the gene is up/down regulated.						
# A gene with zero GFOLD value should never be considered as 						
# differentially expressed. For a comprehensive description of 						
"# GFOLD, please refer to the manual."						
#GeneSymbol	GeneName	GFOLD(0.01)	E-FDR	log2fdc	7600 RPKM	FV013 RPKM
FVEG_03333	NA	-4.47776	1	-5.22999	1.37782	0.0319476
FVEG_03334	NA	-1.40974	1	-2.06501	0.499465	0.109378
FVEG_03335	NA	-0.803088	1	-0.963382	11.2909	5.28557
FVEG_03336	NA	-3.94468	1	-4.51566	4.44056	0.173399
FVEG_03337	NA	0.654297	1	0.975751	1.17601	2.12642
FVEG_03338	NA	-0.536532	1	-0.733975	5.59896	3.07496
FVEG_03339	NA	-3.72051	1	-4.00915	6.73021	0.379627
FVEG_03340	NA	-4.7174	1	-5.17595	10.8416	0.2692
FVEG_03341	NA	-4.96433	1	-5.22673	11.0382	0.267473
FVEG_03342	NA	0	1	-2.37988	0	0
FVEG_03343	NA	0	1	-0.37988	0	0.0182225
FVEG_03344	NA	0.589633	1	0.632374	57.3255	81.0394
FVEG_03345	NA	0	1	0.771061	0.30474	0.500513
FVEG_03346	NA	0	1	0.0476469	116.909	110.226
FVEG_03347	NA	-2.11684	1	-2.13195	0.143806	0.0302323
FVEG_03348	NA	0	1	0.0489628	1.19558	1.14219
FVEG_03349	NA	-1.04888	1	-1.53742	0.172402	0.0550132
FVEG_03350	NA	0	1	-0.00832163	1.02774	0.938083
FVEG_03351	NA	0	1	-0.0579524	0	0.0212984
FVEG_03352	NA	2.74723	1	4.11731	0.0413809	0.784407
FVEG_03353	NA	2.83879	1	5.5859	0	0.880139
FVEG_03354	NA	-2.94405	1	-3.15186	11.2229	1.15023
FVEG_03355	NA	-3.37644	1	-3.56521	18.0824	1.39124
FVEG_03356	NA	-0.623934	1	-0.848299	3.01257	1.52903
FVEG_03357	NA	0	1	-3.37988	0.0109044	0
FVEG_03359	NA	-5.53701	1	-6.21047	2.09437	0.0246963
FVEG_03360	NA	0	1	0.125714	2.49707	2.49935
FVEG_03361	NA	0	1	-0.166789	6.02636	4.90859
FVEG_03362	NA	-1.8844	1	-2.9104	0.336269	0.0400599
FVEG_03363	NA	0	1	-3.96484	0.0459315	0
FVEG_03364	NA	0	1	-2.37988	0	0
FVEG_03365	NA	-2.57555	1	-2.78023	2.95447	0.391968
FVEG_03366	NA	-0.794917	1	-1.00137	0.199786	0.105003
FVEG_03367	NA	0.988504	1	1.18045	5.67772	11.7684
FVEG_03370	NA	1.03107	1	1.15435	14.6874	29.8455
FVEG_03371	NA	-0.692664	1	-0.960823	2.42427	1.13891
FVEG_03372	NA	-0.850211	1	-3.54981	0.354899	0.0233158
FVEG_03373	NA	-5.05909	1	-5.56464	7.13625	0.134638
FVEG_03374	NA	-4.05533	1	-4.27491	7.53111	0.353831
FVEG_03375	NA	-2.92559	1	-3.38947	1.94438	0.168049
FVEG_03376	NA	-2.08902	1	-2.37988	2.48348	0.435086
FVEG_03377	NA	-0.772205	1	-1.28677	0.702129	0.267223
FVEG_03378	NA	0	1	0.427474	0	0.0106041
FVEG_03379	NA	4.66368	1	5.70806	0.0344986	1.80832
FVEG_03380	NA	6.72107	1	8.45301	0.0136827	8.74219
FVEG_03381	NA	5.92783	1	7.22666	0.0891556	14.2032
FVEG_03382	NA	0	1	-0.068053	5.59498	4.87244
FVEG_03383	NA	1.27601	1	1.48161	3.29836	8.42836
FVEG_03384	NA	0.436343	1	0.83735	1.02034	1.68392
FVEG_03386	NA	0	1	-0.37988	0	0.01945
FVEG_03387	NA	0	1	0.0507539	0.53897	0.518278
FVEG_03388	NA	0.900866	1	1.09273	2.39087	4.66314
FVEG_03389	NA	0	1	0.19469	4.52011	4.73609
FVEG_03390	NA	0	1	-2.37988	0	0
FVEG_03391	NA	-0.623686	1	-0.743772	8.73692	4.76069
FVEG_03392	NA	0	1	0.141888	0.740366	0.762976
FVEG_03393	NA	0	1	-0.121584	3.54412	2.97653
FVEG_03394	NA	4.40234	1	5.01175	0.508151	15.5681
FVEG_03395	NA	0	1	-2.37988	0	0
FVEG_03396	NA	0	1	-2.37988	0	0
FVEG_03397	NA	-4.51945	1	-5.0898	2.40896	0.0629343
FVEG_03398	NA	-4.77788	1	-5.79492	2.02022	0.030655
FVEG_03399	NA	-1.02835	1	-3.37988	0.0766347	0.00537031
FVEG_03400	NA	-1.24616	1	-3.96484	0.164192	0.00719127
FVEG_03401	NA	0	1	-2.37988	0	0
FVEG_03402	NA	-1.83426	1	-3.31277	0.291525	0.0255364
FVEG_03403	NA	-2.3567	1	-2.79141	1.97833	0.25994
FVEG_03404	NA	-3.99348	1	-4.26571	9.62233	0.454334
FVEG_03405	NA	0	1	-2.37988	0.0677642	0.0118717
FVEG_03406	NA	0	1	-1.37988	0	0.00508651
FVEG_03407	NA	0	1	-1.37988	0	0.00359564
FVEG_03408	NA	-2.83515	1	-3.57919	1.10861	0.082782
FVEG_03409	NA	0	1	0.035157	0.105228	0.108306
FVEG_03410	NA	0	1	1.01244	0.017087	0.0598699
FVEG_03411	NA	0	1	-2.37988	0	0
FVEG_03412	NA	-0.938948	1	-1.16246	3.78259	1.54358
FVEG_03413	NA	-0.257586	1	-0.688003	0.419152	0.243794
FVEG_03414	NA	-5.55317	1	-6.14761	6.60584	0.0822438
FVEG_03415	NA	-5.46123	1	-5.95924	3.70104	0.0530847
FVEG_03416	NA	-4.54659	1	-4.82252	12.9633	0.415686
FVEG_03417	NA	-2.45355	1	-2.6425	11.1498	1.6278
FVEG_03418	NA	0	1	-0.0579524	0.0201572	0.0247196
FVEG_03421	NA	0	1	0.427474	0	0.0132023
FVEG_03422	NA	-2.73942	1	-4.32741	0.399357	0.0161456
FVEG_03423	NA	-2.57178	1	-3.06794	2.30722	0.249553
FVEG_03424	NA	-5.20986	1	-5.78502	4.28034	0.0687761
FVEG_03425	NA	0	1	1.32056	0	0.0167209
FVEG_03426	NA	-1.90177	1	-5.18724	0.299679	0
FVEG_03427	NA	-2.87675	1	-2.95505	20.7171	2.43585
FVEG_03428	NA	-3.13786	1	-3.37042	17.7681	1.5641
FVEG_03429	NA	-2.01027	1	-2.47749	7.96936	1.30397
FVEG_03430	NA	0	1	-2.37988	0	0
FVEG_03431	NA	0	1	2.70758	0	0.142387
FVEG_03432	NA	-3.26503	1	-3.6701	3.66666	0.260962
FVEG_03433	NA	-0.672614	1	-0.828524	7.54156	3.87641
FVEG_03434	NA	-0.107427	1	-0.564912	0.578508	0.366419
FVEG_03436	NA	-1.1927	1	-3.70181	0.0502098	0.00219909
FVEG_03437	NA	-2.30473	1	-4.04285	0.322211	0.0156802
FVEG_03438	NA	-2.64832	1	-2.89308	4.18497	0.513221
FVEG_03441	NA	0	1	-2.37988	0	0
FVEG_03442	NA	0	1	-0.37988	0	0.00447953
FVEG_03443	NA	-1.13195	1	-1.22788	0.173148	0.0720435
FVEG_03444	NA	-1.09129	1	-1.20392	24.9662	9.8867
FVEG_03445	NA	0.3328	1	0.426895	32.2541	39.5625
FVEG_03446	NA	1.43512	1	1.66035	5.66581	16.4005
FVEG_03447	NA	1.35363	1	1.51633	8.07477	21.1084
FVEG_03448	NA	-1.50676	1	-1.98525	1.2252	0.282941
FVEG_03449	NA	0	1	-0.0805902	3.4891	3.01592
FVEG_03450	NA	-4.21685	1	-5.12711	2.22153	0.0544035
FVEG_03451	NA	0.472649	1	0.554689	43.9444	58.8864
FVEG_03454	NA	-2.53438	1	-3.34951	0.657096	0.0575589
FVEG_03455	NA	-0.617223	1	-1.17043	0.398225	0.164287
FVEG_03456	NA	0.738618	1	1.59412	0.232126	0.685077
FVEG_03457	NA	-1.49192	1	-3.51738	0.121262	0.00849767
FVEG_03458	NA	0	1	-2.37988	0	0
FVEG_03459	NA	-0.87387	1	-1.37988	0.912634	0.322089
FVEG_03460	NA	0	1	-3.37988	0.0223898	0
FVEG_03461	NA	1.15679	1	1.60301	0.565874	1.59572
FVEG_03462	NA	-1.90553	1	-2.58847	0.669595	0.101207
FVEG_03463	NA	0	1	-1.96484	0.0389229	0.0102285
FVEG_03464	NA	1.24796	1	1.63383	1.87817	5.38514
FVEG_03465	NA	-0.490636	1	-0.917537	1.52074	0.739394
FVEG_03470	NA	0	1	1.62012	0	0.049654
FVEG_03471	NA	0	1	-2.37988	0	0
FVEG_03472	NA	-1.19967	1	-2.96484	0.152894	0.0172195
FVEG_03475	NA	0	1	-1.37988	0	0.0022792
FVEG_03476	NA	0	1	1.42747	0	0.0311026
FVEG_03477	NA	0	1	-0.794918	0	0.000946149
FVEG_03478	NA	0	1	-1.37988	0	0.00504549
FVEG_03479	NA	-6.30531	1	-6.53561	39.1504	0.383083
FVEG_03480	NA	0	1	0.427474	0.626522	0.787147
FVEG_03481	NA	-1.17251	1	-1.29969	25.1514	9.32106
FVEG_03482	NA	0	1	0.205082	0.178966	0.202371
FVEG_03483	NA	0	1	0.427474	0	0.0386994
FVEG_03486	NA	-0.472745	1	-0.84007	1.19208	0.610597
FVEG_03487	NA	-0.207754	1	-0.517384	0.316433	0.208547
FVEG_03488	NA	0.0264871	1	0.588869	0.467	0.656923
FVEG_03489	NA	0	1	0.330613	0.709853	0.826767
FVEG_03490	NA	0.0217052	1	0.533705	0.529998	0.71407
FVEG_03491	NA	-1.83196	1	-2.34633	2.21387	0.397086
FVEG_03492	NA	0	1	1.70758	0	0.0707438
FVEG_03494	NA	-4.83148	1	-6.34335	0.855305	0.00778402
FVEG_03495	NA	-2.43213	1	-2.92637	1.42158	0.169806
FVEG_03497	NA	0	1	-2.37988	0	0
FVEG_03498	NA	-3.03069	1	-6.08032	0.434332	0
FVEG_03499	NA	1.2068	1	2.67323	0.0655262	0.473535
FVEG_03500	NA	-0.964842	1	-1.09977	0.149317	0.0697578
FVEG_03501	NA	0.280605	1	0.390093	20.3044	24.283
FVEG_03502	NA	4.25687	1	4.45324	5.52698	110.798
FVEG_03503	NA	1.90744	1	2.08815	3.53318	13.7375
FVEG_03504	NA	-1.89064	1	-2.24938	3.85825	0.740308
FVEG_03505	NA	0	1	-2.37988	0	0
FVEG_03506	NA	-4.15163	1	-4.42935	12.4364	0.524006
FVEG_03507	NA	-0.31545	1	-0.456253	10.67	7.09878
FVEG_03508	NA	-2.32126	1	-2.36099	170.563	30.2751
FVEG_03509	NA	0.467113	1	0.819365	2.25678	3.66695
FVEG_03510	NA	-1.34665	1	-1.36544	1206.4	426.961
FVEG_03511	NA	-1.54805	1	-1.60715	72.239	21.624
FVEG_03512	NA	2.77413	1	4.21407	0.0670643	1.41577
FVEG_03513	NA	2.69135	1	2.99624	1.55329	11.4
FVEG_03514	NA	0	1	-0.144109	2.88829	2.38881
FVEG_03515	NA	-2.02804	1	-2.43197	1.15199	0.194612
FVEG_03516	NA	-5.68457	1	-5.94347	27.6119	0.406927
FVEG_03517	NA	-1.73548	1	-3.46734	0.216435	0.016589
FVEG_03518	NA	0	1	-0.794918	0	0.00520283
FVEG_03519	NA	0	1	-0.0579524	0	0.022245
FVEG_03520	NA	-0.209954	1	-0.642915	0.041048	0.0323607
FVEG_03521	NA	2.88222	1	3.70607	0.367482	4.70469
FVEG_03522	NA	-2.09739	1	-3.96484	0.387569	0.0193997
FVEG_03523	NA	-4.32969	1	-5.63622	1.59903	0.0263659
FVEG_03524	NA	0	1	-2.37988	0	0
FVEG_03525	NA	0	1	-2.37988	0.0574452	0.0100639
FVEG_03526	NA	-2.35043	1	-2.64291	2.56232	0.37382
FVEG_03527	NA	0.292263	1	0.488577	4.33202	5.55751
FVEG_03528	NA	0.519982	1	2.09585	0.0377902	0.194202
FVEG_03529	NA	-0.709612	1	-0.928794	6.89847	3.31071
FVEG_03530	NA	-1.04815	1	-1.31344	6.00551	2.20814
FVEG_03531	NA	0	1	-0.0920782	0.628262	0.543091
FVEG_03532	NA	-3.64714	1	-4.37988	0.733306	0.0310585
FVEG_03533	NA	-1.01352	1	-1.33707	5.01484	1.81569
FVEG_03534	NA	-4.57717	1	-4.90025	5.39065	0.163454
FVEG_03535	NA	-1.78918	1	-1.91324	23.3599	5.65657
FVEG_03536	NA	-4.27794	1	-4.61121	6.62604	0.245518
FVEG_03537	NA	-3.53267	1	-3.58905	92.417	7.00199
FVEG_03538	NA	0	1	-0.572526	0.0133253	0.0140069
FVEG_03539	NA	-5.948	1	-6.08899	106.663	1.42656
FVEG_03540	NA	-5.33116	1	-5.3692	1010.88	22.2995
FVEG_03541	NA	1.85838	1	3.08319	0.158572	1.37514
FVEG_03542	NA	1.03012	1	1.08017	85.9747	165.785
FVEG_03543	NA	1.05102	1	1.41375	3.19458	7.84895
FVEG_03544	NA	0.825656	1	0.919878	23.4956	40.5614
FVEG_03545	NA	-2.58694	1	-2.77529	8.94123	1.1904
FVEG_03546	NA	-1.77936	1	-2.10815	2.45465	0.519625
FVEG_03547	NA	1.98583	1	2.07809	12.3674	47.6523
FVEG_03548	NA	-4.31292	1	-4.45008	137.016	5.70996
FVEG_03549	NA	-3.20137	1	-4.86531	0.526895	0.0136752
FVEG_03550	NA	0	1	0.320559	0.0559453	0.0816763
FVEG_03551	NA	-1.58628	1	-3.96484	0.0890567	0.0031204
FVEG_03552	NA	0	1	-2.37988	0	0
FVEG_03553	NA	-0.23074	1	-0.713618	2.66369	1.49605
FVEG_03556	NA	-3.36387	1	-3.67266	4.40946	0.314137
FVEG_03557	NA	-1.62423	1	-1.7128	24.295	6.75945
FVEG_03558	NA	-0.118826	1	-0.199357	43.8308	34.822
FVEG_03559	NA	-3.83869	1	-3.9693	28.9226	1.68249
FVEG_03560	NA	-0.100669	1	-0.157903	68.3594	55.8824
FVEG_03561	NA	-0.358109	1	-0.535803	4.45016	2.80336
FVEG_03562	NA	0	1	-0.794918	0	0.00862953
FVEG_03563	NA	-0.653802	1	-0.804114	11.5808	6.05382
FVEG_03564	NA	-1.90727	1	-2.00566	24.5746	5.58083
FVEG_03565	NA	0.601351	1	1.3883	0.543834	1.37832
FVEG_03566	NA	2.45175	1	2.59599	13.3825	73.9134
FVEG_03567	NA	-3.12328	1	-3.24995	10.5601	1.01177
FVEG_03568	NA	1.02965	1	1.62012	0.511909	1.48296
FVEG_03569	NA	-0.905948	1	-1.00137	0.526895	0.25641
FVEG_03570	NA	0.0117558	1	0.360761	5.02035	5.92999
FVEG_03571	NA	-1.30504	1	-1.435	8.2153	2.7719
FVEG_03572	NA	0.672483	1	0.700081	1861.89	2758.36
FVEG_03573	NA	0.324421	1	0.417873	66.021	80.475
FVEG_03574	NA	0	1	0.106055	1.93456	1.90377
FVEG_03575	NA	-1.42165	1	-1.78198	4.37469	1.16265
FVEG_03576	NA	1.69336	1	2.33973	0.502018	2.41861
FVEG_03577	NA	-0.10036	1	-0.162456	32.2888	26.3131
FVEG_03578	NA	-0.194672	1	-0.303916	74.032	54.7191
FVEG_03579	NA	-0.185692	1	-0.314089	19.0536	13.9874
FVEG_03580	NA	0.290086	1	0.347112	11.5727	13.4261
FVEG_03581	NA	0.150784	1	0.228661	10.2339	10.9389
FVEG_03582	NA	0	1	2.57E-05	8.34261	7.61141
FVEG_03583	NA	-0.397093	1	-0.554714	7.20673	4.47923
FVEG_03584	NA	3.12939	1	3.3092	4.79496	43.4664
FVEG_03585	NA	0.794735	1	0.910761	21.8673	37.5256
FVEG_03586	NA	0.302893	1	0.419413	4.74669	5.79402
FVEG_03587	NA	-0.151585	1	-0.357966	3.40998	2.43153
FVEG_03588	NA	0.108918	1	2.94205	0	0.170035
FVEG_03589	NA	0	1	1.52701	0	0.0593828
FVEG_03590	NA	-2.11684	1	-2.13887	0.105813	0.022245
FVEG_03591	NA	0	1	2.20508	0	0.124586
FVEG_03592	NA	-1.29237	1	-1.39442	19.3137	6.70138
FVEG_03593	NA	-1.89086	1	-2.05795	0.506361	0.112055
FVEG_03594	NA	-3.23662	1	-3.98474	1.19315	0.0667737
FVEG_03595	NA	5.23717	1	6.01444	0.342833	21.6479
FVEG_03596	NA	-5.63895	1	-5.88599	20.1173	0.308693
FVEG_03599	NA	-0.380462	1	-0.471667	5.01576	3.29961
FVEG_03600	NA	-1.38145	1	-1.56011	7.005	2.16787
FVEG_03601	NA	-0.139742	1	-0.360772	11.9975	8.54105
FVEG_03602	NA	-1.35653	1	-1.42304	351.15	119.426
FVEG_03603	NA	0	1	0.760601	0.557996	0.938461
FVEG_03604	NA	-0.381114	1	-0.433963	64.8374	43.7705
FVEG_03605	NA	-0.72148	1	-0.822246	78.6701	40.589
FVEG_03606	NA	1.47138	1	1.58628	16.7823	46.0005
FVEG_03607	NA	2.28453	1	2.38838	10.2447	48.9557
FVEG_03608	NA	1.76997	1	1.84648	11.331	37.1749
FVEG_03609	NA	0.134555	1	0.266593	3.78492	4.15663
FVEG_03610	NA	0.214102	1	0.271715	72.564	79.8986
FVEG_03611	NA	-0.20256	1	-0.279087	14.3025	10.7514
FVEG_03612	NA	0.715747	1	1.34174	0.609416	1.46054
FVEG_03613	NA	0.255771	1	3.07955	0	0.12091
FVEG_03614	NA	-0.692088	1	-0.967385	3.3549	1.56918
FVEG_03615	NA	-1.45374	1	-1.70241	5.18036	1.4533
FVEG_03616	NA	-2.84404	1	-3.16838	27.0457	2.73614
FVEG_03617	NA	7.00464	1	7.78066	0.337814	72.5701
FVEG_03618	NA	8.92764	1	9.07328	13.502	6645.3
FVEG_03619	NA	-0.0215878	1	-0.320292	2.60727	1.91291
FVEG_03620	NA	0	1	-0.794918	0	0.0084546
FVEG_03623	NA	0	1	-2.96484	0.0560184	0.00490699
FVEG_03624	NA	0	1	0.320559	1.09975	1.26398
FVEG_03625	NA	0.835676	1	1.06306	5.05099	9.66238
FVEG_03628	NA	-0.333265	1	-0.44338	24.5262	16.4572
FVEG_03629	NA	0	1	-1.37988	0.0266506	0.0116724
FVEG_03630	NA	0	1	-2.37988	0	0
FVEG_03631	NA	-4.52301	1	-5.16415	1.8769	0.0462121
FVEG_03632	NA	0	1	-0.37988	0	0.00940813
FVEG_03633	NA	1.23722	1	1.96589	0.226108	0.850499
FVEG_03634	NA	1.26283	1	1.4329	5.91142	14.5876
FVEG_03635	NA	0.342804	1	0.430897	12.5682	15.4576
FVEG_03636	NA	-0.894822	1	-0.971646	40.3905	18.7852
FVEG_03637	NA	-0.0222163	1	-0.0683056	82.9734	72.1705
FVEG_03638	NA	0.261219	1	0.374355	11.0392	13.0598
FVEG_03639	NA	0	1	-0.0867822	12.5532	10.797
FVEG_03640	NA	0.136549	1	0.197216	37.8681	39.598
FVEG_03641	NA	0.418216	1	0.480581	42.191	53.695
FVEG_03642	NA	-0.78814	1	-0.958276	6.50061	3.05429
FVEG_03643	NA	0.7139	1	0.759091	56.3376	86.9562
FVEG_03644	NA	0.527492	1	0.585888	28.884	39.5421
FVEG_03645	NA	0	1	0.0435977	18.9184	17.785
FVEG_03646	NA	2.73098	1	2.92841	3.53935	24.6554
FVEG_03647	NA	-5.11214	1	-5.44312	94.343	1.96096
FVEG_03648	NA	1.6802	1	1.80751	9.79126	31.2942
FVEG_03649	NA	-0.48084	1	-0.620081	8.84182	5.25055
FVEG_03650	NA	-1.29347	1	-1.92302	0.606312	0.146585
FVEG_03651	NA	0	1	-1.37988	0	0.00308197
FVEG_03652	NA	-2.65429	1	-2.84526	9.65278	1.22418
FVEG_03654	NA	3.05177	1	3.67631	1.30376	15.8496
FVEG_03655	NA	-1.60286	1	-1.65615	48.8604	14.1372
FVEG_03656	NA	0.627136	1	0.906521	1.42459	2.44993
FVEG_03657	NA	0	1	-0.326014	1.62632	1.18958
FVEG_03658	NA	0	1	0.749403	0.0935679	0.18578
FVEG_03659	NA	2.34032	1	3.55872	0.0815104	0.983532
FVEG_03660	NA	0.0697402	1	2.90552	0	0.16173
FVEG_03661	NA	0	1	-2.37988	0	0
FVEG_03662	NA	0	1	0.427474	0	0.0290996
FVEG_03663	NA	-1.81883	1	-2.63514	0.824117	0.120316
FVEG_03664	NA	-0.356068	1	-0.583115	5.23573	3.19469
FVEG_03666	NA	0.668917	1	0.717167	97.0124	145.451
FVEG_03667	NA	0.837627	1	0.90724	28.8445	49.3463
FVEG_03668	NA	0.220425	1	0.273896	72.0467	79.4466
FVEG_03669	NA	-1.44126	1	-1.52244	39.4577	12.5266
FVEG_03670	NA	-2.11684	1	-2.13887	0.595196	0.125128
FVEG_03671	NA	0.950666	1	1.08144	10.6216	20.5226
FVEG_03672	NA	-0.226314	1	-0.425184	4.37022	2.97377
FVEG_03673	NA	1.31636	1	1.38397	46.0469	109.623
FVEG_03674	NA	0.355482	1	1.85278	0.269523	1.09782
FVEG_03675	NA	0	1	-0.398989	0.714235	0.500513
FVEG_03676	NA	-0.285847	1	-0.377154	19.973	14.029
FVEG_03677	NA	1.56079	1	1.80809	8.29434	26.624
FVEG_03678	NA	-1.05545	1	-1.11883	27.5187	11.5563
FVEG_03679	NA	0.173909	1	0.302114	9.5397	10.7371
FVEG_03680	NA	0	1	-0.794918	0	0.0104273
FVEG_03681	NA	0.0697402	1	2.90552	0	0.323461
FVEG_03682	NA	-1.66857	1	-1.80956	35.563	9.25427
FVEG_03683	NA	-1.25449	1	-1.89875	1.9631	0.482951
FVEG_03684	NA	-3.2796	1	-3.82045	3.30804	0.210742
FVEG_03685	NA	-1.93425	1	-1.98233	494.665	114.159
FVEG_03686	NA	-1.94402	1	-2.13247	10.5606	2.19683
FVEG_03687	NA	-0.981305	1	-1.36771	2.44344	0.867116
FVEG_03688	NA	-3.39705	1	-3.7153	10.4624	0.723397
FVEG_03689	NA	-2.4508	1	-2.48411	368.105	59.9941
FVEG_03690	NA	-3.02268	1	-3.17588	43.0534	4.34166
FVEG_03693	NA	0	1	-0.572526	0.0210069	0.0220814
FVEG_03694	NA	0.727253	1	1.12142	0.466095	0.936711
FVEG_03695	NA	8.10288	1	8.38021	0.416637	127.536
FVEG_03696	NA	8.24416	1	8.43346	0.709824	224.529
FVEG_03697	NA	8.45788	1	8.65616	3.62528	1338.6
FVEG_03698	NA	7.87318	1	8.234	1.47105	409.179
FVEG_03699	NA	8.53822	1	8.65808	18.6775	6889.12
FVEG_03700	NA	6.2399	1	6.72456	0.745289	73.6635
FVEG_03701	NA	4.89463	1	5.1727	2.53315	83.9393
FVEG_03702	NA	0.666521	1	2.33894	0.0276835	0.189147
FVEG_03703	NA	0	1	-0.0374883	0.114772	0.108269
FVEG_03704	NA	-0.764625	1	-0.994813	6.89214	3.16008
FVEG_03705	NA	2.36903	1	2.52822	9.2071	48.5379
FVEG_03706	NA	1.02774	1	1.41329	1.15045	2.83008
FVEG_03707	NA	0.31242	1	0.947586	0.257661	0.469456
FVEG_03708	NA	0	1	2.37501	0	0.222831
FVEG_03709	NA	4.5957	1	4.86455	1.91265	51.1619
FVEG_03710	NA	0.338219	1	0.419664	36.6222	44.6889
FVEG_03711	NA	-0.102021	1	-0.142336	32.8445	27.1384
FVEG_03712	NA	-3.43956	1	-3.58128	16.7474	1.27495
FVEG_03715	NA	0	1	2.37501	0	0.0809286
FVEG_03716	NA	1.55053	1	4.32056	0	0.309812
FVEG_03717	NA	-0.292719	1	-0.356933	18.8982	13.4585
FVEG_03718	NA	0	1	-0.0305875	6.98122	6.23904
FVEG_03719	NA	-1.09845	1	-1.21081	17.8924	7.05166
FVEG_03720	NA	-0.157992	1	-0.224565	46.2103	36.0723
FVEG_03721	NA	-1.1407	1	-1.20495	47.7266	18.8809
FVEG_03722	NA	0.421258	1	0.512375	22.0875	28.7452
FVEG_03723	NA	1.00223	1	1.12625	10.3053	20.5371
FVEG_03724	NA	0.999673	1	1.04219	65.1812	122.417
FVEG_03725	NA	0.0294848	1	2.86805	0	0.364547
FVEG_03726	NA	3.05502	1	3.37267	4.79289	45.7047
FVEG_03727	NA	2.10568	1	2.22622	13.2725	56.6992
FVEG_03728	NA	1.1475	1	1.29491	5.58876	12.5256
FVEG_03729	NA	-2.39909	1	-2.95667	5.59806	0.653823
FVEG_03730	NA	0.346456	1	0.428017	21.4271	26.2987
FVEG_03731	NA	1.71815	1	2.01027	1.56783	5.80298
FVEG_03732	NA	-0.716914	1	-0.865307	0.0782009	0.0433838
FVEG_03733	NA	-5.42311	1	-5.52798	101.065	1.99569
FVEG_03734	NA	-0.517383	1	-0.607291	0.173818	0.110733
FVEG_03735	NA	0.0324286	1	0.580591	0.401967	0.561414
FVEG_03736	NA	0	1	0.883154	0.0881772	0.181513
FVEG_03737	NA	-1.64291	1	-1.7278	0.130653	0.0381488
FVEG_03738	NA	-3.2475	1	-3.32887	86.1437	7.81593
FVEG_03739	NA	0	1	-2.37988	0	0
FVEG_03740	NA	1.86768	1	1.93607	29.026	101.321
FVEG_03741	NA	0.186248	1	0.294177	16.1072	18.0236
FVEG_03742	NA	0	1	-0.794918	0	0.00782051
FVEG_03743	NA	-0.275694	1	-0.496439	3.4091	2.20883
FVEG_03744	NA	-0.20963	1	-0.364438	5.8623	4.1575
FVEG_03745	NA	1.15213	1	1.62395	0.83247	2.38737
FVEG_03746	NA	-3.03069	1	-6.08032	0.185516	0
FVEG_03747	NA	0	1	-1.64291	0.024843	0.00870457
FVEG_03748	NA	-2.59235	1	-2.82901	8.39226	1.0761
FVEG_03749	NA	0	1	0.893138	0.0270544	0.0663558
FVEG_03750	NA	0	1	0.594124	0.114583	0.180666
FVEG_03751	NA	6.8699	1	7.09558	2.94604	369.199
FVEG_03752	NA	0	1	0.0636926	8.81139	8.4192
FVEG_03753	NA	-1.63303	1	-1.73801	30.412	8.31524
FVEG_03754	NA	0.588419	1	0.895175	2.24863	3.84175
FVEG_03755	NA	-0.145884	1	-0.521899	0.2489	0.163046
FVEG_03756	NA	-0.850493	1	-0.914761	43.3863	20.9887
FVEG_03757	NA	-1.86832	1	-1.92404	56.4479	13.5645
FVEG_03758	NA	-0.283789	1	-0.357235	55.9649	39.8502
FVEG_03759	NA	0.694022	1	0.787304	8.28977	13.0542
FVEG_03760	NA	-0.457021	1	-0.521085	16.1846	10.2862
FVEG_03761	NA	1.40403	1	1.52205	8.81606	23.1138
FVEG_03762	NA	0.245119	1	0.425303	3.21618	3.94711
FVEG_03763	NA	0.904838	1	2.46561	0.0965182	0.64255
FVEG_03764	NA	1.26837	1	1.71734	0.837379	2.55722
FVEG_03767	NA	4.97096	1	5.91665	0.191624	11.5118
FVEG_03768	NA	0.0390534	1	0.0874036	53.797	52.1269
FVEG_03769	NA	3.57293	1	3.64724	23.7257	271.199
FVEG_03770	NA	-0.514809	1	-0.586331	0.192665	0.122958
FVEG_03771	NA	0	1	-2.37988	0	0
FVEG_03772	NA	0	1	-0.167336	0.879204	0.722944
FVEG_03773	NA	0.623699	1	3.42747	0	0.228639
FVEG_03774	NA	0	1	-0.244366	0.385639	0.304023
FVEG_03775	NA	-1.23966	1	-1.4976	1.29994	0.420506
FVEG_03776	NA	-0.754932	1	-0.87412	11.3646	5.65723
FVEG_03777	NA	0.343563	1	0.407462	29.0489	35.1428
FVEG_03778	NA	0.173657	1	0.258578	27.0233	29.4926
FVEG_03779	NA	0	1	-0.0389397	11.5282	10.2364
FVEG_03780	NA	0.757625	1	0.879624	8.82611	14.8242
FVEG_03781	NA	-0.0165927	1	-0.626236	0.808568	0.485673
FVEG_03782	NA	0.67288	1	0.754132	16.8679	25.9546
FVEG_03783	NA	0.450461	1	0.571078	15.1292	20.5164
FVEG_03784	NA	-0.325681	1	-0.416512	47.0048	32.1272
FVEG_03785	NA	-0.425006	1	-0.548914	15.8474	9.88493
FVEG_03786	NA	-2.23201	1	-2.28157	40.345	7.56662
